Id,DateCreated,DateUpdated,DateClosed,RequestType,ImageUrl,Address,AdditionalData,Status,InitialBoundaryName,AssignedTo,VendorTicketId,Location,New Georeferenced Column,Device type
535320,06/12/2018 03:47:37 PM,06/02/2019 03:27:21 AM,06/22/2018 01:51:32 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=535320&imagesize=,"324 State St, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Downtown",sandra hollins,,"324 State St, Salt Lake City, UT 84111","(40.762412, -111.889137)",Console
833640,01/08/2020 12:19:45 PM,03/23/2021 01:37:35 PM,03/23/2021 01:36:32 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=833640&imagesize=,"2371 UT-71, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Taylor Palmer,,"2371 UT-71, Salt Lake City, UT 84106","(40.7186579, -111.8711783)",Apple
828234,12/29/2019 01:39:15 PM,01/06/2020 10:06:37 AM,01/06/2020 10:06:36 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=828234&imagesize=,"554 S 300 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Taylor Palmer,,"554 S 300 E, Salt Lake City, UT 84111","(40.7573603, -111.8828956)",Apple
756785,08/13/2019 02:29:44 PM,11/13/2020 11:04:14 AM,11/13/2020 11:03:10 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=756785&imagesize=,"1691 W 200 S, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",sandra hollins,,"1691 W 200 S, Salt Lake City, UT 84104","(40.7642954, -111.9389758)",Html5
842013,01/22/2020 11:44:01 AM,03/23/2021 01:39:05 PM,03/23/2021 01:38:00 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=842013&imagesize=,"746 S 300 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 4;Central City",Taylor Palmer,,"746 S 300 E, Salt Lake City, UT 84111","(40.7545565, -111.8830973)",Html5
878735,03/02/2020 07:52:09 PM,03/29/2021 12:37:36 PM,03/29/2021 12:00:46 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=878735&imagesize=,"729 S Main St, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Ball Park",Taylor Palmer,,"729 S Main St, Salt Lake City, UT 84101","(40.7535595, -111.8909581)",Apple
575640,08/30/2018 01:11:09 PM,06/02/2019 03:27:02 AM,08/30/2018 01:16:25 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=575640&imagesize=,"300 Main St, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Downtown",sandra hollins,,"300 Main St, Salt Lake City, UT 84101","(40.7629375, -111.890901)",Console
676329,04/09/2019 07:51:31 AM,05/14/2019 12:57:43 PM,04/11/2019 02:13:52 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=676329&imagesize=,"120 W 1300 S, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",sandra hollins,,"120 W 1300 S, Salt Lake City, UT 84115","(40.7417441, -111.8926873)",Html5
695546,05/10/2019 07:36:26 AM,07/09/2019 02:15:09 PM,07/09/2019 02:15:09 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=695546&imagesize=,"77 W 1300 S, South Salt Lake, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",sandra hollins,,"77 W 1300 S, South Salt Lake, UT 84115","(40.7417268, -111.8929748)",Apple
588276,09/26/2018 10:55:44 AM,06/02/2019 03:26:56 AM,09/26/2018 10:58:47 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=588276&imagesize=,"1363 Major St E, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",sandra hollins,,"1363 Major St E, Salt Lake City, UT 84115","(40.7400962, -111.8895039)",Console
690393,05/02/2019 11:14:50 AM,06/24/2019 01:30:19 PM,06/24/2019 01:30:18 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=690393&imagesize=,"505 E S Temple, Salt Lake City, UT 84102",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 3;Greater Avenues",sandra hollins,,"505 E S Temple, Salt Lake City, UT 84102","(40.769831, -111.876493)",Console
844282,01/25/2020 02:32:44 PM,03/23/2021 01:38:48 PM,03/23/2021 01:37:46 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=844282&imagesize=,"2140 1300 E, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Taylor Palmer,,"2140 1300 E, Salt Lake City, UT 84106","(40.7244751, -111.8539335)",Apple
915815,04/26/2020 08:30:07 PM,03/29/2021 02:03:38 PM,03/29/2021 01:43:24 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=915815&imagesize=,"114 W 1300 S, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Taylor Palmer,,"114 W 1300 S, Salt Lake City, UT 84115","(40.7418451, -111.8940361)",Apple
811117,11/18/2019 06:14:17 PM,11/19/2019 03:20:20 PM,11/19/2019 03:20:20 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=811117&imagesize=,"114 W 1300 S, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Taylor Palmer,,"114 W 1300 S, Salt Lake City, UT 84115","(40.7418154, -111.8941859)",Apple
768216,09/03/2019 07:07:14 AM,11/13/2020 11:06:45 AM,11/13/2020 11:05:39 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=768216&imagesize=,"2334 900 E, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 7;Sugar House",sandra hollins,,"2334 900 E, Salt Lake City, UT 84106","(40.7198391, -111.8651213)",Apple
889020,03/18/2020 11:28:39 AM,03/29/2021 12:35:39 PM,03/29/2021 12:18:16 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=889020&imagesize=,"206 8th Ave, Salt Lake City, UT 84103",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 3;Greater Avenues",Taylor Palmer,,"206 8th Ave, Salt Lake City, UT 84103","(40.7782995, -111.88389)",Apple
592487,10/05/2018 12:11:19 PM,10/09/2018 02:17:51 PM,10/09/2018 02:17:50 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=592487&imagesize=,"510 600 E, Salt Lake City, UT 84102",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",sandra hollins,,"510 600 E, Salt Lake City, UT 84102","(40.7584733, -111.873988)",Apple
648515,02/21/2019 12:11:33 PM,04/02/2019 02:36:00 PM,04/02/2019 02:35:59 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=648515&imagesize=,"1191 W 300 S, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",sandra hollins,,"1191 W 300 S, Salt Lake City, UT 84104","(40.762579, -111.925444)",Html5
748029,07/29/2019 02:42:06 PM,07/29/2019 03:00:15 PM,07/29/2019 03:00:14 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=748029&imagesize=,"604 500 E, Salt Lake City, UT 84102",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",sandra hollins,,"604 500 E, Salt Lake City, UT 84102","(40.756042, -111.877233)",Console
584593,09/18/2018 05:06:43 PM,06/02/2019 03:26:58 AM,09/18/2018 05:07:18 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=584593&imagesize=,"Washington Square Park, 451 State St, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 4;Central City",sandra hollins,,"Washington Square Park, 451 State St, Salt Lake City, UT 84111","(40.7595649, -111.8867659)",Console
692064,05/06/2019 07:45:47 AM,05/06/2019 03:21:36 PM,05/06/2019 03:21:35 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=692064&imagesize=,"120 W 1300 S, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",sandra hollins,,"120 W 1300 S, Salt Lake City, UT 84115","(40.7417172, -111.8927413)",Android
852949,02/07/2020 06:07:45 AM,03/23/2021 01:45:35 PM,03/23/2021 01:44:31 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=852949&imagesize=,"400 S @ 905 W, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",Taylor Palmer,,"400 S @ 905 W, Salt Lake City, UT 84104","(40.7605595, -111.9172485)",Apple
720194,06/15/2019 01:32:47 PM,09/16/2019 09:55:43 AM,09/16/2019 09:55:43 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=720194&imagesize=,"1785 S 1045 W, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",sandra hollins,,"1785 S 1045 W, Salt Lake City, UT 84104","(40.7318479, -111.9210193)",Apple
913641,04/23/2020 10:18:19 AM,03/29/2021 01:41:53 PM,03/29/2021 01:30:10 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=913641&imagesize=,"420 W 900 S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Ball Park",Taylor Palmer,,"420 W 900 S, Salt Lake City, UT 84101","(40.7501295, -111.9035692)",Apple
609782,11/19/2018 01:51:09 PM,06/02/2019 03:26:37 AM,11/19/2018 02:08:21 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=609782&imagesize=,"251 East 700 South, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",sandra hollins,00005355,"251 East 700 South, Salt Lake City, UT 84111","(40.7545519, -111.883734)",Console
601661,10/29/2018 09:18:05 AM,10/30/2018 12:31:22 PM,10/30/2018 12:31:21 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=601661&imagesize=,"1002 W 200 S, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",sandra hollins,,"1002 W 200 S, Salt Lake City, UT 84104","(40.7648706, -111.9199573)",Android
543966,06/30/2018 09:44:25 AM,07/05/2018 10:33:05 AM,07/05/2018 10:32:06 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=543966&imagesize=,"Medical Building, 77 South 700 E, Salt Lake City, UT 84102",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;East Central",sandra hollins,,"Medical Building, 77 South 700 E, Salt Lake City, UT 84102","(40.7674238, -111.8705987)",Widget
874530,02/25/2020 12:06:48 PM,03/29/2021 12:47:28 PM,03/29/2021 11:33:41 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=874530&imagesize=,"225 500 N, Salt Lake City, UT 84103",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 3;Capitol Hill",Taylor Palmer,,"225 500 N, Salt Lake City, UT 84103","(40.7798133, -111.8982801)",Apple
880323,03/04/2020 05:22:45 PM,03/25/2021 02:19:57 PM,03/25/2021 02:18:43 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=880323&imagesize=,"1338 Jefferson St, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Taylor Palmer,,"1338 Jefferson St, Salt Lake City, UT 84115","(40.7405117, -111.8966804)",Apple
884690,03/11/2020 07:33:10 AM,03/25/2021 02:21:59 PM,03/25/2021 02:20:51 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=884690&imagesize=,"1498 S Main St, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Taylor Palmer,,"1498 S Main St, Salt Lake City, UT 84115","(40.7369489, -111.8916267)",Apple
692475,05/06/2019 01:25:57 PM,07/03/2019 01:53:23 PM,07/03/2019 01:53:22 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=692475&imagesize=,"343 S 400 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",sandra hollins,,"343 S 400 E, Salt Lake City, UT 84111","(40.7617286, -111.8792777)",Console
813483,11/23/2019 09:41:52 AM,12/04/2019 12:15:22 PM,12/04/2019 12:15:22 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=813483&imagesize=,"2371 UT-71, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Taylor Palmer,,"2371 UT-71, Salt Lake City, UT 84106","(40.7186261, -111.8713227)",Apple
723068,06/19/2019 03:40:35 PM,09/11/2019 09:55:46 AM,09/11/2019 09:55:45 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=723068&imagesize=,"1030 Sugarmont Dr, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 7;Sugar House",sandra hollins,,"1030 Sugarmont Dr, Salt Lake City, UT 84106","(40.7216016, -111.8615011)",Apple
759232,08/17/2019 02:09:32 PM,01/24/2020 11:27:00 AM,01/24/2020 11:26:59 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=759232&imagesize=,"907 Riverside Dr, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Rose Park",sandra hollins,,"907 Riverside Dr, Salt Lake City, UT 84116","(40.789397, -111.936595)",Apple
584586,09/18/2018 04:53:10 PM,06/02/2019 03:26:59 AM,09/18/2018 05:04:59 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=584586&imagesize=,"Washington Square Park, 451 State St, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 4;Central City",sandra hollins,,"Washington Square Park, 451 State St, Salt Lake City, UT 84111","(40.7595649, -111.8867659)",Console
556493,07/24/2018 08:59:27 AM,08/15/2018 03:55:54 PM,08/15/2018 03:55:54 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=556493&imagesize=,"135 Canyon Rd, Salt Lake City, UT 84103",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 3;Capitol Hill",sandra hollins,,"135 Canyon Rd, Salt Lake City, UT 84103","(40.7724678, -111.887461)",Apple
552913,07/17/2018 09:12:33 AM,08/09/2018 01:13:58 PM,08/09/2018 01:13:57 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=552913&imagesize=,"658 S 800 W, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",sandra hollins,,"658 S 800 W, Salt Lake City, UT 84104","(40.7547855, -111.9143587)",Android
845209,01/27/2020 12:34:19 PM,03/23/2021 01:43:02 PM,03/23/2021 01:41:58 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=845209&imagesize=,"1167 S 200 W, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Taylor Palmer,,"1167 S 200 W, Salt Lake City, UT 84101","(40.7432886, -111.896446)",Apple
551958,07/15/2018 09:10:10 PM,08/07/2018 04:39:38 PM,08/07/2018 04:39:38 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=551958&imagesize=,"658 S 800 W, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",sandra hollins,,"658 S 800 W, Salt Lake City, UT 84104","(40.7547855, -111.9143587)",Android
848442,01/31/2020 11:36:22 AM,03/23/2021 01:42:30 PM,03/23/2021 01:41:27 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=848442&imagesize=,"1212 Wilmington Ave, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Taylor Palmer,,"1212 Wilmington Ave, Salt Lake City, UT 84106","(40.7230298, -111.8565936)",Apple
559976,07/31/2018 10:12:07 AM,10/10/2018 12:28:53 PM,10/10/2018 12:28:52 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=559976&imagesize=,"966 Simpson Ave S, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 7;Sugar House",sandra hollins,,"966 Simpson Ave S, Salt Lake City, UT 84106","(40.7211516, -111.8632828)",Apple
816203,11/30/2019 08:40:22 PM,12/28/2020 03:04:06 PM,12/28/2020 03:02:57 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=816203&imagesize=,"600 E 1300 S, Salt Lake City, UT 84105",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 5;Central City/Liberty-Wells",Taylor Palmer,,"600 E 1300 S, Salt Lake City, UT 84105","(40.7486422, -111.872358)",Apple
877842,03/02/2020 03:45:41 AM,03/25/2021 02:19:57 PM,03/25/2021 02:18:49 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=877842&imagesize=,"974 S 300 W, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Taylor Palmer,,"974 S 300 W, Salt Lake City, UT 84101","(40.7478662, -111.9004874)",Android
814729,11/26/2019 09:29:37 AM,12/05/2019 04:33:12 PM,12/05/2019 04:33:12 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=814729&imagesize=,"600 E 1300 S, Salt Lake City, UT 84105",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 5;Central City/Liberty-Wells",Taylor Palmer,,"600 E 1300 S, Salt Lake City, UT 84105","(40.7485974, -111.872345)",Apple
564442,08/08/2018 02:56:47 PM,06/02/2019 03:27:09 AM,08/08/2018 02:59:51 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=564442&imagesize=,"53 Broadway, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Downtown",sandra hollins,,"53 Broadway, Salt Lake City, UT 84101","(40.7626583, -111.8929109)",Console
907477,04/15/2020 04:09:38 PM,03/25/2021 02:21:42 PM,03/25/2021 02:20:29 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=907477&imagesize=,"125 Goltz Ave S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 5;Ball Park",Taylor Palmer,,"125 Goltz Ave S, Salt Lake City, UT 84101","(40.7454189, -111.8948427)",Apple
810241,11/17/2019 09:09:05 AM,11/18/2019 10:09:38 AM,11/18/2019 10:09:38 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=810241&imagesize=,"120 A St E, Salt Lake City, UT 84103",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Duplicate,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 3;Greater Avenues",Taylor Palmer,,"120 A St E, Salt Lake City, UT 84103","(40.7791411, -111.8838243)",Apple
776245,09/15/2019 04:27:41 PM,10/31/2019 01:36:32 PM,10/31/2019 01:36:32 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=776245&imagesize=,"1030 Sugarmont Dr, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 7;Sugar House",sandra hollins,,"1030 Sugarmont Dr, Salt Lake City, UT 84106","(40.7212771, -111.860969)",Apple
568471,08/16/2018 12:51:56 PM,06/02/2019 03:27:07 AM,09/11/2018 09:38:25 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=568471&imagesize=,"160 Paxton Ave, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",sandra hollins,,"160 Paxton Ave, Salt Lake City, UT 84101","(40.7438868, -111.8958518)",Console
839856,01/18/2020 01:53:04 PM,01/24/2020 09:12:41 AM,01/24/2020 09:12:41 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=839856&imagesize=,"951 N Cornell St, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Rose Park",Taylor Palmer,,"951 N Cornell St, Salt Lake City, UT 84116","(40.790149, -111.9352809)",Android
771055,09/06/2019 02:53:32 PM,11/13/2020 11:06:30 AM,11/13/2020 11:05:19 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=771055&imagesize=,"Unnamed Road, Salt Lake City, UT 84105",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 5;Central City/Liberty-Wells",sandra hollins,,"Unnamed Road, Salt Lake City, UT 84105","(40.7478292, -111.8729416)",Apple
591535,10/03/2018 02:22:28 PM,12/12/2018 10:53:49 AM,12/12/2018 10:53:49 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=591535&imagesize=,"parque, 16074270010000, Salt Lake City, UT 84105",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 5;Central City/Liberty-Wells",sandra hollins,,"parque, 16074270010000, Salt Lake City, UT 84105","(40.7454265, -111.8726474)",Apple
696529,05/12/2019 01:58:22 PM,05/14/2019 09:43:37 AM,05/14/2019 09:43:37 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=696529&imagesize=,"2240 900 E, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Duplicate,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",sandra hollins,,"2240 900 E, Salt Lake City, UT 84106","(40.7226503, -111.8656768)",Apple
920449,05/01/2020 09:46:00 AM,03/29/2021 02:05:18 PM,03/29/2021 01:47:55 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=920449&imagesize=,"447 Northmont Way, Salt Lake City, UT 84103",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 3;Greater Avenues",Taylor Palmer,,"447 Northmont Way, Salt Lake City, UT 84103","(40.7888079, -111.8781175)",Apple
579193,09/07/2018 10:23:59 AM,09/10/2018 01:14:59 PM,09/10/2018 01:14:59 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=579193&imagesize=,"522 East 1300 South, Salt Lake City, UT 84105",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Central City/Liberty-Wells",sandra hollins,,"522 East 1300 South, Salt Lake City, UT 84105","(40.7416511, -111.8759986)",Android
